Price,Close,High,Low,Open,Volume
Ticker,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
Date,,,,,
2024-09-24,10425.61328125,10570.413465711805,10401.479917173032,10401.479917173032,105191100
2024-09-25,10473.8798828125,10473.8798828125,10160.146153603831,10304.946336315525,158369100
2024-09-26,10329.0810546875,10498.01462333893,10304.947687737294,10498.01462333893,84960100
2024-09-27,10280.814453125,10377.347922168428,10039.480780516433,10136.01424955986,93027400
2024-09-30,9967.080078125,10184.280370384382,9967.080078125,10111.880272964589,144692100
2024-10-01,10184.2802734375,10184.2802734375,10015.346714399437,10039.480079976303,59797700
2024-10-02,10136.013671875,10184.280403645833,9967.080110677083,9967.080110677083,86746200
2024-10-03,10087.7470703125,10160.147168903259,10039.48033791866,10087.7470703125,60887000
2024-10-04,10111.8798828125,10111.8798828125,9991.213058435262,10039.479788186158,58500400
2024-10-07,9942.9462890625,10015.346383400334,9894.679559503944,9991.213018621056,91867900
2024-10-08,10039.4794921875,10136.012948843148,9798.145850548377,9846.412578876203,99622900
2024-10-09,10063.61328125,10160.146741981414,10039.479916067146,10039.479916067146,56835200
2024-10-10,10136.013671875,10136.013671875,10039.480208333332,10063.613574218749,51080000
2024-10-11,10015.3466796875,10208.413603633284,10015.3466796875,10208.413603633284,44632100
2024-10-14,10136.013671875,10136.013671875,10015.346842447916,10015.346842447916,31738600
2024-10-15,10256.6806640625,10256.6806640625,10087.747100183824,10184.280565257353,66635200
2024-10-16,10111.8798828125,10353.213531566975,10111.8798828125,10329.080166691527,63255900
2024-10-17,10353.2138671875,10425.613964160839,10136.013576267482,10184.280307583042,66993300
2024-10-18,10377.3466796875,10498.01350154433,10353.213315316134,10498.01350154433,56299600
2024-10-21,10304.947265625,10473.880827356557,10304.947265625,10473.880827356557,36472500
2024-10-22,10136.013671875,10232.547135416666,10111.880305989584,10111.880305989584,94799500
2024-10-23,10280.814453125,10280.814453125,10111.880882299003,10111.880882299003,48903000
2024-10-24,10329.0810546875,10473.881256388726,10329.0810546875,10353.214421637704,85341200
2024-10-25,10377.3466796875,10377.3466796875,10256.679857830668,10280.813222202034,34847500
2024-10-28,10232.546875,10449.747162441037,10232.546875,10449.747162441037,39061500
2024-10-29,10136.013671875,10208.41376953125,10136.013671875,10160.147037760416,49680100
2024-10-30,9991.212890625,10039.479619565218,9918.812797214674,9918.812797214674,114484100
2024-10-31,9894.6796875,10111.879973323172,9894.6796875,9967.07978277439,97553400
2024-11-01,10063.61328125,10063.61328125,9918.813090152877,9918.813090152877,47710000
2024-11-04,10015.3466796875,10136.013507153615,9942.946583207831,10063.613410673946,49275700
2024-11-05,10136.013671875,10208.41376953125,9942.946744791667,9942.946744791667,50296500
2024-11-06,10087.7470703125,10136.01380270634,10015.34697172174,10111.88043650942,50324900
2024-11-07,9822.2802734375,10087.74730785473,9822.2802734375,9967.080474028717,131579100
2024-11-08,9725.74609375,9870.54628373139,9701.612728753102,9846.412918734492,92166100
2024-11-11,9701.61328125,9701.61328125,9460.279617537313,9460.279617537313,128707600
2024-11-12,9798.146484375,9870.546581550185,9653.34629002463,9749.879752924877,80378500
2024-11-13,9798.146484375,9894.679947275246,9798.146484375,9870.546581550185,62933100
2024-11-14,9749.8798828125,9822.279980952197,9701.61315071937,9774.013248859066,56381400
2024-11-15,9822.2802734375,9918.81374049831,9701.613439611487,9701.613439611487,63598200
2024-11-18,9653.3466796875,9774.013513183594,9653.3466796875,9725.746779785157,65716200
2024-11-19,9580.9462890625,9677.479752932148,9556.812923095087,9556.812923095087,85295300
2024-11-20,9725.74609375,9798.146188740695,9653.345998759305,9677.479363756203,58584400
2024-11-21,9555.970703125,9701.493099619289,9555.970703125,9701.493099619289,93181200
2024-11-22,9555.970703125,9652.985634121193,9555.970703125,9628.731901372144,58396100
2024-11-25,9871.2685546875,9895.522285780098,9604.477512668918,9652.984974854115,165369400
2024-11-26,9701.4931640625,9944.030493164062,9701.4931640625,9944.030493164062,62310100
2024-11-28,9701.4931640625,9774.254362792968,9628.731965332032,9677.239431152344,57443500
2024-11-29,9701.4931640625,9798.508095703126,9652.985698242188,9701.4931640625,76886000
2024-12-02,9458.955078125,9749.999849759615,9458.955078125,9701.492387820514,87879600
2024-12-03,9895.5224609375,9919.776192459405,9604.477682674631,9725.74634028416,126087100
2024-12-04,9895.5224609375,9944.02992398131,9750.000071806066,9871.268729415593,97876300
2024-12-05,9944.0302734375,10041.04520293445,9919.776541063262,9944.0302734375,96904400
2024-12-06,9774.25390625,9871.268833359181,9750.000174472705,9798.507638027295,68247200
2024-12-09,10041.044921875,10041.044921875,9701.492678140097,9725.746409835447,64458400
2024-12-10,10041.044921875,10041.044921875,9968.28372678895,10016.79119017965,61230400
2024-12-11,10113.806640625,10113.806640625,9919.776777015888,9919.776777015888,37934300
2024-12-12,9871.2685546875,10065.298403428285,9871.2685546875,9992.53721015049,44780100
2024-12-13,9750.0,9919.776119402984,9725.746268656716,9822.76119402985,75126400
2024-12-16,9798.5078125,9822.761544709158,9701.492883663366,9701.492883663366,57746100
2024-12-17,9604.4775390625,9749.999926017992,9604.4775390625,9652.985001380997,99845900
2024-12-18,9507.462890625,9725.746477399554,9507.462890625,9604.477818080357,84868500
2024-12-19,9386.1943359375,9483.209264474322,9264.925675266473,9410.448068071706,104254100
2024-12-20,9361.9404296875,9458.955356420012,9337.686698004372,9361.9404296875,91576900
2024-12-23,9483.208984375,9555.970178628517,9410.447790121483,9410.447790121483,43292100
2024-12-24,9458.955078125,9604.477463942309,9458.955078125,9555.970002003205,32415700
2024-12-27,9507.462890625,9531.71662248884,9434.701695033482,9507.462890625,24016700
2024-12-30,9386.1943359375,9531.716728742733,9386.1943359375,9507.462996608527,56350100
2025-01-02,9604.4775390625,9604.4775390625,9361.940227470013,9361.940227470013,38124800
2025-01-03,9555.970703125,9628.731901372144,9531.716970375952,9555.970703125,41916000
2025-01-06,9386.1943359375,9580.224193011143,9361.940603803296,9555.970460876939,41593900
2025-01-07,9240.671875,9434.701730643044,9240.671875,9386.194266732284,71318600
2025-01-08,9386.1943359375,9483.209264474322,9289.17940740068,9386.1943359375,55943100
2025-01-09,9555.970703125,9580.224435874048,9434.70203937976,9458.955772128807,42733800
2025-01-10,9434.7021484375,9628.732012672719,9434.7021484375,9507.463347525707,72531300
2025-01-13,9386.1943359375,9434.701800205912,9337.68687166909,9337.68687166909,88270100
2025-01-14,9240.671875,9434.701730643044,9240.671875,9313.433070866142,70942600
2025-01-15,9507.462890625,9507.462890625,9264.925571986607,9289.179303850447,77098000
2025-01-16,9458.955078125,9628.73119491186,9458.955078125,9555.970002003205,76979000
2025-01-17,9604.4775390625,9604.4775390625,9361.940227470013,9458.955152107008,71033100
2025-01-20,9337.6865234375,9580.223835734578,9337.6865234375,9555.97010450487,112111200
2025-01-21,9289.1796875,9386.194618962141,9264.925954634466,9313.433420365536,124547900
2025-01-22,9313.4326171875,9386.193809509277,9289.178886413574,9361.940078735352,90154800
2025-01-23,9313.4326171875,9458.955001831055,9313.4326171875,9313.4326171875,120515400
2025-01-24,9070.8955078125,9361.940283464237,9070.8955078125,9337.686552159927,152057000
2025-01-30,8876.8662109375,8998.134875021346,8876.8662109375,8876.8662109375,154645800
2025-01-31,9167.9111328125,9216.418599123677,8949.627534412202,8973.881267567791,112982800
2025-02-03,9070.8955078125,9119.402970421123,8949.626851290943,9119.402970421123,90439900
2025-02-04,8901.1201171875,9119.403716791554,8901.1201171875,9070.896250212874,94607700
2025-02-05,8852.6123046875,8901.119769370718,8828.35857234589,8828.35857234589,98229900
2025-02-06,8682.8359375,8828.358327513966,8585.821010824022,8804.104595844972,171477800
2025-02-07,9070.8955078125,9070.8955078125,8561.567150421957,8682.835806943516,131162200
2025-02-10,8876.8662109375,8973.881142204576,8755.597546853654,8755.597546853654,76209100
2025-02-11,8804.1044921875,8828.358223570936,8731.343298037189,8755.597029420627,71188300
2025-02-12,8876.8662109375,8876.8662109375,8682.836348403347,8682.836348403347,121172600
2025-02-13,8731.34375,8876.866145833334,8731.34375,8828.358680555555,90439700
2025-02-14,8707.08984375,8804.104772371169,8682.836111594708,8731.343575905292,116274500
2025-02-17,9046.6416015625,9046.6416015625,8707.089369868465,8707.089369868465,89096400
2025-02-18,9022.388671875,9289.179734753025,8973.881205897176,9046.642404863911,107318300
2025-02-19,8682.8359375,8973.880717527933,8682.8359375,8949.626985858938,154438200
2025-02-20,8731.34375,8755.597482638888,8682.836284722222,8707.090017361112,119260800
2025-02-21,8731.34375,8731.34375,8658.582552083333,8682.836284722222,106054700
2025-02-24,8658.58203125,8707.089493609943,8610.074568890055,8658.58203125,108530300
2025-02-25,8561.5673828125,8731.343506550991,8561.5673828125,8634.328578700424,101592700
2025-02-26,8513.0595703125,8634.328225160256,8464.552108373397,8537.31330128205,117843500
2025-02-27,8270.5224609375,8537.313508064515,8246.268729380497,8537.313508064515,199991600
2025-02-28,8173.5078125,8416.045136313056,8173.5078125,8270.522742025223,293095000
2025-03-03,8537.3134765625,8634.32840243253,8294.77616188743,8343.283624822443,192944300
2025-03-04,8585.8212890625,8658.582486427436,8416.045161877648,8634.328753972457,125418500
2025-03-05,8731.34375,8901.119878472222,8561.567621527778,8561.567621527778,155207900
2025-03-06,8707.08984375,8925.373433147632,8707.08984375,8925.373433147632,96270100
2025-03-07,8658.58203125,8731.343224789916,8658.58203125,8731.343224789916,82295300
2025-03-10,8658.58203125,8707.089493609943,8464.552181810224,8488.805912990196,97652100
2025-03-11,8658.58203125,8779.85068714986,8610.074568890055,8682.835762429972,109295600
2025-03-12,8852.6123046875,8852.6123046875,8707.089910637842,8755.597375321062,87968900
2025-03-13,8707.08984375,8901.11970099234,8707.08984375,8876.865968837048,83030700
2025-03-14,8488.806640625,8658.5827734375,8488.806640625,8537.314107142858,111397800
2025-03-17,8343.2841796875,8513.060311250909,8294.776713526526,8488.806578170423,151365700
2025-03-18,8052.23876953125,8294.776081866528,7833.9551884295,8246.268619399472,417305700
2025-03-19,8076.49267578125,8149.253871058559,7979.477748744839,8052.238944022148,214108200
2025-03-20,8125.0,8222.014925373134,8100.746268656717,8197.76119402985,152917300
2025-03-21,7900.0,8275.0,7900.0,8275.0,377916400
2025-03-24,7950.0,8100.0,7625.0,7825.0,331836800
2025-03-25,8050.0,8150.0,8000.0,8075.0,136341700
2025-03-26,8525.0,8650.0,8275.0,8300.0,283104600
2025-03-27,8500.0,8575.0,8375.0,8425.0,122943900
2025-04-08,7775.0,8000.0,7275.0,7400.0,533073600
2025-04-09,7925.0,7950.0,7675.0,7700.0,136753900
2025-04-10,8225.0,8650.0,8175.0,8500.0,144148600
2025-04-11,8275.0,8325.0,8050.0,8200.0,82603000
2025-04-14,8400.0,8400.0,8250.0,8250.0,83319300
2025-04-15,8575.0,8600.0,8450.0,8575.0,83431800
2025-04-16,8475.0,8550.0,8425.0,8500.0,76874900
2025-04-17,8500.0,8500.0,8350.0,8450.0,83540600
2025-04-21,8300.0,8500.0,8300.0,8500.0,40683800
2025-04-22,8500.0,8500.0,8325.0,8325.0,56537100
2025-04-23,8725.0,8725.0,8550.0,8550.0,92329600
2025-04-24,8475.0,8850.0,8475.0,8850.0,143675300
2025-04-25,8600.0,8650.0,8575.0,8650.0,58297000
2025-04-28,8775.0,8775.0,8650.0,8750.0,73235400
2025-04-29,8725.0,8825.0,8700.0,8800.0,60315700
2025-04-30,8825.0,8925.0,8675.0,8800.0,164597500
2025-05-02,8975.0,9000.0,8850.0,9000.0,92219000
